Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
2/29/2016,66783,21113,MD,Baltimore,Anne Arundel,Odenton,3890,287100,0.002444134,0.010559662,0.008784259,0.009826903,-0.016130824,2006-05,2006-Q2,340100,-0.155836519,2005-03
2/29/2016,77822,45805,OH,Lima,Allen,Lima,3891,90400,0.002217295,0.012318029,0.056074766,0.005624652,-0.008039827,2006-02,2006-Q1,98000,-0.07755102,2004-09
2/29/2016,89799,72904,AR,Fort Smith,Sebastian,Fort Smith,3892,63900,0,0.009478673,0.059701493,0.002522896,0.008010102,2010-01,2010-Q1,68200,-0.063049853,2009-03
2/29/2016,62473,12203,NY,Albany,Albany,Albany,3893,177200,0.002262443,0.004535147,0.007963595,-0.006203403,-0.004727967,2007-10,2007-Q4,197100,-0.100963978,2005-09
2/29/2016,58527,1867,MA,Boston,Middlesex,Reading,3894,509000,0.006127693,0.017796441,0.073613162,0.05282117,0.015229075,2016-02,2016-Q1,509000,0,2016-02
2/29/2016,87874,68127,NE,Omaha,Douglas,Omaha,3895,147200,0.002724796,0.019390582,0.083149375,0.027066087,0.008390892,2016-02,2016-Q1,147200,0,2016-02
2/29/2016,69914,28390,NC,Dunn,Harnett,Spring Lake,3896,108300,0.001850139,-0.001843318,0.018814675,0.001483961,0.013616641,2010-09,2010-Q3,110400,-0.019021739,2009-12
2/29/2016,69183,27028,NC,Winston-Salem,Davie,Mocksville,3897,131900,-0.001514005,0.002279635,0.03369906,0.018243273,0.004507008,2015-12,2015-Q4,132200,-0.002269289,2015-12
2/29/2016,75175,39157,MS,Jackson,Madison,Ridgeland,3898,163300,-0.002443494,-0.007294833,0.010519802,-0.014306681,,2012-11,2012-Q4,190400,-0.142331933,
2/29/2016,81434,53719,WI,Madison,Dane,Madison,3899,220100,-0.001361162,0.002276867,0.040170132,0.022112246,0.00155802,2015-12,2015-Q4,220500,-0.001814059,2015-12
2/29/2016,96661,92119,CA,San Diego,San Diego,San Diego,3900,525000,0.002290951,0.017639077,0.070118223,0.061961941,0.000247957,2005-10,2005-Q4,528100,-0.0058701,2005-08
2/29/2016,70522,29505,SC,Florence,Florence,Florence,3901,135800,-0.000735835,0.00295421,0.041411043,0.011900848,0.00816019,2016-01,2016-Q1,135900,-0.000735835,2015-12
2/29/2016,97558,94103,CA,San Francisco,San Francisco,San Francisco,3902,978300,-0.002243753,-0.010218535,0.066848419,0.113074266,0.037607893,2015-09,2015-Q3,1010400,-0.031769596,2015-06
2/29/2016,62257,11784,NY,New York,Suffolk,Selden,3903,250400,0.006430868,0.017059301,-0.01572327,-0.011493761,-0.034466699,2006-04,2006-Q2,358700,-0.301923613,2003-01
2/29/2016,84499,60448,IL,Chicago,Will,Mokena,3904,274600,0.002189781,0.012536873,0.027694611,0.014523066,-0.004822254,2007-08,2007-Q3,293700,-0.065032346,2005-06
2/29/2016,94925,85349,AZ,Yuma,Yuma,San Luis,3905,113300,-0.005267779,-0.017346054,0.072916667,0.03542487,-0.005977012,2007-06,2007-Q2,145800,-0.222908093,2005-07
2/29/2016,67597,23222,VA,Richmond,Richmond City,Richmond,3906,101300,0.003964321,0.028426396,0.045407637,-0.002547055,-0.003865212,2008-03,2008-Q1,123900,-0.182405165,2005-11
2/29/2016,67248,22408,VA,Washington,Spotsylvania,Fredericksburg,3907,231800,0.002161695,0.005203816,0.024304021,0.036886911,-0.031730292,2006-03,2006-Q1,320200,-0.276077452,2004-07
2/29/2016,100208,99354,WA,Kennewick,Benton,Richland,3908,214000,-0.002795899,-0.006499536,0.054187192,0.048596168,0.030672597,2015-11,2015-Q4,215400,-0.006499536,2015-09
2/29/2016,86291,64030,MO,Kansas City,Jackson,Grandview,3909,92000,0.002178649,0.029082774,0.069767442,0.00938922,,2010-05,2010-Q2,109900,-0.162875341,
2/29/2016,71047,30328,GA,Atlanta,Fulton,Sandy Springs,3910,379100,0.007976602,0.023211876,0.089054869,0.057906256,0.016965284,2016-02,2016-Q1,379100,0,2016-02
2/29/2016,77819,45801,OH,Lima,Allen,Lima,3911,65100,0.009302326,0.031695721,0.086811352,0.015436419,-0.012197053,2005-11,2005-Q4,73800,-0.117886179,2003-03
2/29/2016,76533,43119,OH,Columbus,Franklin,Columbus,3912,138600,0,0.006535948,0.050796058,0.025003689,-0.002350283,2005-04,2005-Q2,143500,-0.034146341,2004-03
2/29/2016,93595,80917,CO,Colorado Springs,El Paso,Colorado Springs,3913,200300,0.004010025,0.015720081,0.042686101,0.04491023,0.008086731,2016-02,2016-Q1,200300,0,2016-02
2/29/2016,87872,68123,NE,Omaha,Sarpy,Bellevue,3914,178600,0.002244669,0.009039548,0.032967033,0.032236704,0.01342648,2016-02,2016-Q1,178600,0,2016-02
2/29/2016,77151,44406,OH,Youngstown,Mahoning,Canfield,3915,168200,0.009603842,0.028117359,0.076824584,0.031699071,0.007107197,2016-02,2016-Q1,168200,0,2016-02
2/29/2016,93391,80439,CO,Denver,Jefferson,Evergreen,3916,502300,0.005404323,0.015568136,0.124216652,0.061901044,0.024452006,2016-02,2016-Q1,502300,0,2016-02
2/29/2016,62475,12205,NY,Albany,Albany,Town of Colonie,3917,178200,0.00621118,0.018867925,0.030057803,-0.000112196,0.003256218,2007-09,2007-Q3,186100,-0.042450296,2007-01
2/29/2016,60471,6840,CT,Stamford,Fairfield,New Canaan,3918,1360400,-0.003661931,-0.007659202,-0.002346729,0.026128181,-0.009271026,2006-03,2006-Q1,1495400,-0.090276849,2005-02
2/29/2016,72233,32807,FL,Orlando,Orange,Orlando,3919,127400,0.002360346,0.010309278,0.11754386,0.100014953,-0.035778059,2006-11,2006-Q4,201100,-0.366484336,2004-10
2/29/2016,64953,17201,PA,Chambersburg,Franklin,Chambersburg,3920,144900,-0.002066116,0,0.025477707,-0.005831697,,2009-08,2009-Q3,158000,-0.082911392,
2/29/2016,94715,84790,UT,St. George,Washington,Saint George,3921,230300,0.004361099,0.004799302,0.038322813,0.024247976,-0.002821542,2007-07,2007-Q3,306700,-0.249103358,2006-01
2/29/2016,93215,80026,CO,Boulder,Boulder,Lafayette,3922,384500,0.007335604,0.029726834,0.186362234,0.094235012,0.044490747,2016-02,2016-Q1,384500,0,2016-02
2/29/2016,97487,93933,CA,Salinas,Monterey,Marina,3923,451400,0.001108893,0.013243547,0.085618086,0.059693772,-0.039650366,2006-03,2006-Q1,680100,-0.336274077,2004-02
2/29/2016,95888,89408,NV,Fernley,Lyon,Fernley,3924,175700,0.008610792,0.034137728,0.152887139,0.114895899,-0.032780309,2006-04,2006-Q2,246000,-0.285772358,2004-08
2/29/2016,97577,94123,CA,San Francisco,San Francisco,San Francisco,3925,2400100,0.009675655,0.025245622,0.115962245,0.125098851,0.044070838,2016-02,2016-Q1,2400100,0,2016-02
2/29/2016,96948,92614,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Irvine,3926,636100,-0.00375881,-0.006714553,0.02135517,0.053318156,3.1447E-05,2006-12,2006-Q4,646800,-0.016542981,2006-03
2/29/2016,84188,59801,MT,Missoula,Missoula,Missoula,3927,216300,0.001388889,-0.000462107,0.014064698,0.005737773,0.011567689,2009-05,2009-Q2,227500,-0.049230769,2008-12
2/29/2016,65689,19007,PA,Philadelphia,Bucks,Bristol Township,3928,164700,0.003656307,0.006723716,-0.016129032,-0.010925807,-0.013249403,2007-03,2007-Q1,193500,-0.148837209,2005-03
2/29/2016,96121,90274,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Palos Verdes Estates,3929,1775100,0.001805971,0.011971951,0.070756424,0.060089202,0.00906048,2016-02,2016-Q1,1775100,0,2016-02
2/29/2016,63967,15236,PA,Pittsburgh,Allegheny,Baldwin Township,3930,144700,0.002077562,0.008362369,0.037275986,0.023077321,0.019404204,2016-02,2016-Q1,144700,0,2016-02
2/29/2016,77616,45356,OH,Dayton,Miami,Piqua,3931,80600,0.00373599,0.018963338,0.05913272,0.007874989,-0.012495952,2006-02,2006-Q1,91400,-0.118161926,2001-01
2/29/2016,87139,66223,KS,Kansas City,Johnson,Overland Park,3932,281900,-0.001063076,-0.002123894,0.070641853,0.028624188,0.017887799,2015-12,2015-Q4,282800,-0.003182461,2015-11
2/29/2016,78521,47302,IN,Muncie,Delaware,Muncie,3933,41600,-0.011876485,-0.016548463,-0.043678161,-0.031024327,-0.054164368,2005-01,2005-Q1,78100,-0.467349552,
2/29/2016,96342,91307,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Los Angeles,3934,602900,0.00182785,0.010729254,0.054758572,0.059258982,-0.008178397,2006-02,2006-Q1,654500,-0.078838808,2005-08
2/29/2016,72840,33825,FL,Sebring,Highlands,Avon Park,3935,78000,0.003861004,0.020942408,0.071428571,0.01168045,-0.039653387,2007-01,2007-Q1,133100,-0.413974455,2004-08
2/29/2016,92541,78602,TX,Austin,Bastrop,Bastrop,3936,170600,0.006489676,0.014268728,0.107792208,0.053762793,0.033003029,2016-02,2016-Q1,170600,0,2016-02
2/29/2016,99956,98671,WA,Portland,Clark,Washougal,3937,312500,0.007414571,0.024926205,0.1188686,0.058569748,0.003556593,2007-05,2007-Q2,319100,-0.020683171,2006-09
2/29/2016,97547,94085,CA,San Jose,Santa Clara,Sunnyvale,3938,916200,0.002955665,0.020721925,0.173862908,0.151629391,0.036608997,2016-02,2016-Q1,916200,0,2016-02
2/29/2016,61231,8876,NJ,New York,Somerset,Branchburg,3939,339200,0.004441812,0.02045728,0.008323424,0.006308701,-0.015188973,2006-05,2006-Q2,398900,-0.149661569,2004-10
2/29/2016,81638,54301,WI,Green Bay,Brown,Allouez,3940,131300,0.004590666,0.01233616,0.053772071,0.013145741,-0.002256582,2006-05,2006-Q2,134900,-0.026686434,2005-09
2/29/2016,72527,33308,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,3941,338400,0.002963841,0,0.038992938,0.067249182,-0.02699114,2006-01,2006-Q1,446000,-0.241255605,2004-11
2/29/2016,71973,32405,FL,Panama City,Bay,Panama City,3942,147400,0.004771643,0.019363762,0.040225829,0.012680107,-0.021454748,2007-05,2007-Q2,186200,-0.208378088,2005-01
2/29/2016,92007,77532,TX,Houston,Harris,Crosby,3943,154600,0.001944264,0.007166124,0.101924448,0.023422851,0.02354594,2016-02,2016-Q1,154600,0,2016-02
2/29/2016,62196,11714,NY,New York,Nassau,Bethpage,3944,413000,0.000242189,0.010273973,0.024813896,0.021076019,-0.012656067,2006-05,2006-Q2,472900,-0.126665257,2004-10
2/29/2016,65324,18045,PA,Allentown,Northampton,Palmer Township,3945,206100,-0.004347826,-0.00530888,0.01727542,0.00068067,-0.021677292,2006-08,2006-Q3,266200,-0.225770098,2004-09
2/29/2016,60741,7650,NJ,New York,Bergen,Palisades Park,3946,558400,0.00161435,0.005220522,-0.004634581,0.034673542,-0.003098401,2006-05,2006-Q2,583900,-0.043671862,2005-05
2/29/2016,77365,44857,OH,Norwalk,Huron,Norwalk,3947,113200,0.003546099,0.005328597,0.056956116,0.016122405,-0.007295675,2005-09,2005-Q3,122700,-0.077424613,2003-05
2/29/2016,82254,55404,MN,Minneapolis-St Paul,Hennepin,Minneapolis,3948,168900,-0.00236267,-0.018023256,0.014414414,0.024291496,-0.018704182,2007-01,2007-Q1,207600,-0.186416185,2003-11
2/29/2016,62207,11726,NY,New York,Suffolk,Copiague,3949,252500,0.007984032,0.03314239,0.071277047,-0.003449169,-0.038419934,2006-08,2006-Q3,381500,-0.338138925,2003-06
2/29/2016,97938,95032,CA,San Jose,Santa Clara,Los Gatos,3950,1581200,0,0.010028745,0.114698625,0.105112452,0.042696173,2016-02,2016-Q1,1581200,0,2016-02
2/29/2016,77308,44708,OH,Canton,Stark,Canton,3951,103200,0.001941748,0.014749263,0.024826216,0.022797729,-0.010595729,2006-07,2006-Q3,116600,-0.114922813,2001-12
2/29/2016,93356,80304,CO,Boulder,Boulder,Boulder,3952,787900,0.010776139,0.042333642,0.1738677,0.083223562,0.044108349,2016-02,2016-Q1,787900,0,2016-02
2/29/2016,85957,63139,MO,St. Louis,Saint Louis City,Saint Louis,3953,128000,-0.00233827,0.000781861,0.054365733,0.00800102,-0.012120058,2007-04,2007-Q2,152100,-0.158448389,2004-07
2/29/2016,99523,98038,WA,Seattle,King,Maple Valley,3954,372700,0.003500269,0.009753454,0.079351289,0.062069718,0.004849156,2007-08,2007-Q3,389900,-0.044113875,2006-06
2/29/2016,66027,19701,DE,Philadelphia,New Castle,Bear,3955,244200,0.000819672,0.007841519,0.037383178,0.012229819,-0.009625755,2007-01,2007-Q1,280800,-0.13034188,2005-05
2/29/2016,99204,97338,OR,Salem,Polk,Dallas,3956,206800,0.005347594,0.023255814,0.10944206,0.02666923,0.011915243,2007-09,2007-Q3,210100,-0.015706806,2007-05
2/29/2016,64936,17110,PA,Harrisburg,Dauphin,Susquehanna Township,3957,132800,-0.002253944,-0.016296296,-0.035584604,-0.011350045,-0.003471927,2009-12,2009-Q4,150800,-0.119363395,2005-10
2/29/2016,93354,80302,CO,Boulder,Boulder,Boulder,3958,703500,0.008746774,0.034254631,0.156691878,0.077442405,0.038708889,2016-02,2016-Q1,703500,0,2016-02
2/29/2016,76768,43609,OH,Toledo,Lucas,Toledo,3959,38100,0,0.021447721,0.021447721,-0.016950525,-0.045818992,2006-04,2006-Q2,61000,-0.375409836,1997-03
2/29/2016,75112,39046,MS,Jackson,Madison,Canton,3960,180700,0.020903955,0.080741627,0.260111576,0.048351295,,2016-02,2016-Q1,180700,0,2016-02
2/29/2016,71715,31903,GA,Columbus,Muscogee,Columbus,3961,43600,0,0.009259259,0.002298851,-0.029723069,-0.016705344,2009-04,2009-Q2,53700,-0.188081937,
2/29/2016,93856,82007,WY,Cheyenne,Laramie,Cheyenne,3962,145600,0.003445899,0.015341702,0.063550037,-0.010511847,0.005594162,2010-09,2010-Q3,158700,-0.082545684,2008-09
2/29/2016,93240,80108,CO,Denver,Douglas,Castle Rock,3963,536700,0.005621135,0.016862448,0.084899939,0.059764114,0.014378076,2016-02,2016-Q1,536700,0,2016-02
2/29/2016,84115,59602,MT,Helena,Lewis and Clark,Helena,3964,232000,-0.000430849,0.000862813,0.055505005,0.025054189,0.015257679,2014-02,2014-Q1,238800,-0.028475712,2013-05
2/29/2016,98129,95348,CA,Merced,Merced,Merced,3965,218300,0.002756086,0.009713228,0.077492596,0.106016964,-0.052364234,2006-02,2006-Q1,373800,-0.41599786,2003-09
2/29/2016,84490,60439,IL,Chicago,Cook,Lemont,3966,348300,0.002302158,0.009272675,0.024110556,0.013819377,-0.01315099,2007-01,2007-Q1,424800,-0.180084746,2004-06
2/29/2016,88947,71201,LA,Monroe,Ouachita,Monroe,3967,148300,0.002027027,0.002027027,0.044366197,0.042218478,0.006497348,2014-01,2014-Q1,173700,-0.146229131,2013-08
2/29/2016,74455,37743,TN,Greeneville,Greene,Greeneville,3968,84800,-0.003525264,-0.009345794,0.024154589,0.006983583,0.011282902,2015-11,2015-Q4,85600,-0.009345794,2015-09
2/29/2016,66846,21237,MD,Baltimore,Baltimore,Rosedale,3969,186700,0.005926724,0.013572204,-0.009549072,-0.00815241,-0.021573492,2006-11,2006-Q4,250500,-0.254690619,2004-12
2/29/2016,93774,81401,CO,Montrose,Montrose,Montrose,3970,187800,0.003205128,0.016233766,0.101466276,0.053817844,0.003639427,2007-04,2007-Q2,194500,-0.034447301,2006-08
2/29/2016,87235,66604,KS,Topeka,Shawnee,Topeka,3971,77400,-0.006418485,-0.007692308,-0.011494253,-0.017167062,,2008-08,2008-Q3,106400,-0.272556391,
2/29/2016,67241,22401,VA,Washington,Spotsylvania,Fredericksburg,3972,286800,0.009148487,0.018465909,0.070948469,0.025883298,-0.021602284,2006-02,2006-Q1,356800,-0.196188341,2005-01
2/29/2016,67820,23832,VA,Richmond,Chesterfield,Chesterfield,3973,196100,-0.001018849,0.001020929,0.035374868,0.012379484,-0.002116907,2007-08,2007-Q3,220200,-0.109445958,2005-11
2/29/2016,99790,98408,WA,Seattle,Pierce,Tacoma,3974,180700,0.004446915,0.023216308,0.107230392,0.041720189,-0.007536299,2007-04,2007-Q2,215500,-0.161484919,2005-08
2/29/2016,67611,23236,VA,Richmond,Chesterfield,Chesterfield,3975,194700,0.00154321,0.005681818,0.045649839,0.013026057,-0.003772605,2007-03,2007-Q1,222600,-0.125336927,2005-10
2/29/2016,85955,63137,MO,St. Louis,Saint Louis,Bellefontaine Neighbors,3976,50600,-0.013645224,-0.028790787,-0.00589391,-0.048853461,-0.055009851,2007-06,2007-Q2,96800,-0.477272727,
2/29/2016,97785,94579,CA,San Francisco,Alameda,San Leandro,3977,537900,0.00204918,0.01242236,0.12437291,0.091564457,-0.007661099,2006-11,2006-Q4,586200,-0.082395087,2005-04
2/29/2016,71718,31906,GA,Columbus,Muscogee,Columbus,3978,68900,-0.005772006,-0.021306818,-0.089828269,-0.033031509,-0.012328637,2009-02,2009-Q1,83400,-0.173860911,2001-05
2/29/2016,81302,53222,WI,Milwaukee,Milwaukee,Milwaukee,3979,109800,0.000911577,0.006416132,0.031954887,-0.011096249,-0.032759757,2006-04,2006-Q2,153700,-0.28562134,2002-05
2/29/2016,72368,33030,FL,Miami-Fort Lauderdale,Miami-Dade,Homestead,3980,153500,0.007879186,0.014540648,0.097212294,0.088399826,-0.044975571,2006-10,2006-Q4,254200,-0.396144768,2004-06
2/29/2016,78593,47421,IN,Bedford,Lawrence,Bedford,3981,84900,0.007117438,0.013126492,0.035365854,0.012213633,-0.002555009,2005-09,2005-Q3,97400,-0.128336756,2004-07
2/29/2016,93236,80104,CO,Denver,Douglas,Castle Rock,3982,334000,0.007541478,0.025168815,0.171929825,0.095274816,0.03038513,2016-02,2016-Q1,334000,0,2016-02
2/29/2016,90421,74464,OK,Tahlequah,Cherokee,Tahlequah,3983,103400,0.000968054,-0.003853565,0.010752688,0.048751478,0.03787034,2015-06,2015-Q2,106800,-0.031835206,2015-03
2/29/2016,90960,75503,TX,Texarkana,Bowie,Texarkana,3984,143900,0.00418702,0.007703081,0.034507549,0.012850636,0.013613886,2015-08,2015-Q3,144400,-0.003462604,2015-07
2/29/2016,73011,34120,FL,Naples,Collier,Orangetree,3985,280900,0.007532281,0.030825688,0.14746732,0.117473776,-0.032331849,2006-03,2006-Q1,391900,-0.283235519,2005-02
2/29/2016,78095,46324,IN,Chicago,Lake,Hammond,3986,78100,0.001282051,0.011658031,0.03856383,-0.004297429,-0.02224236,2008-05,2008-Q2,106900,-0.269410664,
2/29/2016,71154,30501,GA,Gainesville,Hall,Gainesville,3987,128700,-0.00155159,0.00546875,0.049755302,0.018202702,-0.008451319,2007-11,2007-Q4,147600,-0.12804878,2005-02
2/29/2016,66720,21009,MD,Baltimore,Harford,Abingdon,3988,233300,0.006037085,0.017888307,0.041983028,0.003377285,-0.010853213,2007-01,2007-Q1,277400,-0.158976208,2005-04
2/29/2016,91223,76065,TX,Dallas-Fort Worth,Ellis,Midlothian,3989,205400,0.005384239,0.019354839,0.108472747,0.065309323,0.021218374,2016-02,2016-Q1,205400,0,2016-02
2/29/2016,93025,79606,TX,Abilene,Taylor,Abilene,3990,167000,0.001199041,0.00420926,0.058972733,0.047528137,0.031221147,2016-02,2016-Q1,167000,0,2016-02
2/29/2016,72669,33542,FL,Tampa,Pasco,Zephyrhills,3991,83200,0.003618818,0.008484848,0.04,0.019612791,-0.044307082,2006-08,2006-Q3,137600,-0.395348837,2004-01
2/29/2016,97336,93560,CA,Bakersfield,Kern,Rosamond,3992,175700,0.010350776,0.037802717,0.101567398,0.0858348,-0.046952012,2006-05,2006-Q2,290300,-0.394764037,2004-06
2/29/2016,61865,10566,NY,New York,Westchester,Peekskill,3993,274400,0.005865103,0.040181956,0.088456962,0.010451042,-0.024845914,2007-01,2007-Q1,359800,-0.237354086,2004-08
2/29/2016,72471,33168,FL,Miami-Fort Lauderdale,Miami-Dade,North Miami,3994,141900,0.008528785,0.026772793,0.137019231,0.062894457,-0.039078875,2007-06,2007-Q2,255100,-0.44374755,2004-07
2/29/2016,87887,68144,NE,Omaha,Douglas,Omaha,3995,164300,0.001829268,0.012322859,0.06,0.028302915,0.013910902,2016-02,2016-Q1,164300,0,2016-02
2/29/2016,79707,49341,MI,Grand Rapids,Kent,Rockford,3996,218200,0.007852194,0.022014052,0.070657507,0.055953382,0.013190902,2016-02,2016-Q1,218200,0,2016-02
2/29/2016,77196,44483,OH,Youngstown,Trumbull,Warren,3997,61100,0,0.001639344,-0.023961661,-0.011078683,-0.027679888,2005-12,2005-Q4,81000,-0.245679012,
2/29/2016,73156,34654,FL,Tampa,Pasco,New Port Richey,3998,163900,0.006138735,0.019278607,0.075459318,0.054169981,-0.031745688,2006-07,2006-Q3,232200,-0.29414298,2004-10
2/29/2016,75706,40503,KY,Lexington,Fayette,Lexington,3999,158800,-0.000629327,-0.000629327,0.017296605,0.018911446,0.011031204,2016-01,2016-Q1,158900,-0.000629327,2016-01
2/29/2016,76479,43035,OH,Columbus,Franklin,Columbus,4000,267200,-0.001867762,-0.002240478,0.022188217,0.022557434,0.008464951,2015-12,2015-Q4,268000,-0.002985075,2015-11
2/29/2016,60655,7407,NJ,New York,Bergen,Elmwood Park,4001,315600,0.006377551,0.021689867,0.004136176,-0.005362574,-0.025400017,2006-06,2006-Q2,415700,-0.240798653,2004-03
2/29/2016,71043,30324,GA,Atlanta,Fulton,Atlanta,4002,314000,0.003194888,0.011272142,0.072770755,0.057701189,0.013387378,2016-02,2016-Q1,314000,0,2016-02
2/29/2016,96913,92555,CA,Riverside,Riverside,Moreno Valley,4003,317200,0.00221169,0.006984127,0.06229069,0.094559493,-0.032282518,2006-09,2006-Q3,461600,-0.312824957,2004-05
2/29/2016,79437,48864,MI,Lansing,Ingham,Okemos,4004,218800,0.005514706,0.017201302,0.062135922,0.044377706,-0.009081519,2005-07,2005-Q3,241300,-0.093244923,2002-07
2/29/2016,63637,14616,NY,Rochester,Monroe,Town of Greece,4005,91600,0.003285871,0.002188184,0.004385965,0.0042009,0.005281221,2015-09,2015-Q3,92100,-0.005428882,2015-05
2/29/2016,98003,95135,CA,San Jose,Santa Clara,San Jose,4006,994900,-0.00160562,-0.006093906,0.023033419,0.084428175,0.017638889,2015-08,2015-Q3,1012600,-0.017479755,2015-06
2/29/2016,94227,83616,ID,Boise City,Ada,Eagle,4007,332900,0.008787879,0.028739184,0.057496823,0.050593449,0.003178943,2007-04,2007-Q2,384000,-0.133072917,2006-04
2/29/2016,74209,37160,TN,Shelbyville,Bedford,Shelbyville,4008,110800,0.007272727,0.020257827,0.060287081,0.034536052,0.013494972,2016-02,2016-Q1,110800,0,2016-02
2/29/2016,98048,95215,CA,Stockton,San Joaquin,Garden Acres,4009,151800,-0.003937008,-0.023166023,0.168591224,0.139250053,-0.061836568,2006-03,2006-Q1,288900,-0.474558671,2003-07
2/29/2016,69927,28405,NC,Wilmington,New Hanover,Wilmington,4010,161900,0.001236858,0.001236858,0.012507817,0.010976216,-0.007409677,2007-09,2007-Q3,190200,-0.148790747,2005-11
2/29/2016,82267,55417,MN,Minneapolis-St Paul,Hennepin,Minneapolis,4011,229600,0.003935286,0.021352313,0.035166817,0.035984752,-0.002449259,2005-09,2005-Q3,235700,-0.025880356,2005-03
2/29/2016,91236,76087,TX,Dallas-Fort Worth,Parker,Weatherford,4012,226000,-0.001325674,0.004444444,0.127744511,0.037946864,0.02301875,2016-01,2016-Q1,226300,-0.001325674,2016-01
2/29/2016,96109,90254,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles,Hermosa Beach,4013,1429000,0.006125466,0.016720028,0.082657777,0.085995982,0.023681001,2016-02,2016-Q1,1429000,0,2016-02
2/29/2016,82047,55024,MN,Minneapolis-St Paul,Dakota,Farmington,4014,229200,0.004822446,0.020480855,0.055734684,0.050567123,-0.008847026,2006-06,2006-Q2,251900,-0.090115125,2004-04
2/29/2016,60461,6820,CT,Stamford,Fairfield,Darien,4015,1380900,-0.006761131,-0.015120177,-0.006475286,0.023713964,0.000734364,2015-11,2015-Q4,1402100,-0.015120177,2015-02
2/29/2016,99507,98022,WA,Seattle,King,Enumclaw,4016,320800,0.001561037,0.01103057,0.036175711,0.041166856,-0.00018684,2007-10,2007-Q4,352000,-0.088636364,2006-02
2/29/2016,399603,60169,IL,Chicago,Cook,Hoffman Estates,4017,198300,0.001515152,0.005068424,0.023219814,0.009866917,-0.026276068,2006-09,2006-Q3,267100,-0.25758143,2002-11
2/29/2016,77120,44306,OH,Akron,Summit,Akron,4018,46300,0.006521739,0.008714597,0.004338395,-0.014864229,-0.033800561,2007-03,2007-Q1,67100,-0.309985097,1997-05
2/29/2016,88921,71118,LA,Shreveport,Caddo,Shreveport,4019,125000,-0.001597444,0.002405774,0.037344398,0.015758431,,2016-01,2016-Q1,125200,-0.001597444,2015-12
2/29/2016,97194,93263,CA,Bakersfield,Kern,Shafter,4020,163500,0.003067485,0.013011152,0.121399177,0.085870063,-0.02087499,2006-08,2006-Q3,224000,-0.270089286,2005-08
2/29/2016,70979,30241,GA,LaGrange,Troup,Lagrange,4021,83900,0.004790419,0.016969697,-0.014101058,0.032214101,-0.006883433,2008-08,2008-Q3,100300,-0.163509472,2005-05
2/29/2016,97043,92835,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange,Fullerton,4022,710100,0.009238204,0.017043827,0.078687528,0.039768665,-0.010606069,2006-03,2006-Q1,792300,-0.10374858,2005-06
2/29/2016,86339,64093,MO,Warrensburg,Johnson,Warrensburg,4023,144300,0.002083333,0.004175365,0.012631579,0.001951778,,2012-05,2012-Q2,145500,-0.008247423,2011-12
2/29/2016,84694,60805,IL,Chicago,Cook,Evergreen Park,4024,156000,0.000641437,-0.001919386,0.007751938,-0.001658384,-0.030024213,2007-08,2007-Q3,219000,-0.287671233,2003-06
2/29/2016,96778,92277,CA,Riverside,San Bernardino,Twentynine Palms,4025,102100,0.012896825,0.024072217,-0.011616651,0.015376064,-0.035660472,2006-05,2006-Q2,154300,-0.338302009,2004-12
2/29/2016,69043,26508,WV,Morgantown,Monongalia,Cheat Lake,4026,213100,0.004714757,0.005188679,0.051307351,0.02735551,,2016-02,2016-Q1,213100,0,2016-02
2/29/2016,61141,8648,NJ,Trenton,Mercer,Lawrence,4027,254400,0.001574803,0.007524752,0.007125891,-0.002419446,-0.019001265,2006-11,2006-Q4,318300,-0.200754006,2004-07
2/29/2016,60463,6825,CT,Stamford,Fairfield,Fairfield,4028,424700,-0.002349072,-0.003519474,-0.015074212,0.013989734,-0.020567145,2006-03,2006-Q1,524300,-0.189967576,2004-05
2/29/2016,67229,22311,VA,Washington,Alexandria City,Alexandria,4029,502400,-0.007114625,-0.013548007,0.001994416,0.04591033,-0.00855974,2005-12,2005-Q4,551000,-0.088203267,2005-05
2/29/2016,94145,83404,ID,Idaho Falls,Bonneville,Idaho Falls,4030,153700,0.000651042,-0.009026435,0.046289993,-0.009360444,0.003650641,2009-06,2009-Q2,177400,-0.133596392,2008-01
2/29/2016,95852,89156,NV,Las Vegas,Clark,Las Vegas,4031,152300,0.005280528,0.022834117,0.13997006,0.125842301,-0.048466889,2006-09,2006-Q3,260500,-0.415355086,2004-01
2/29/2016,71912,32301,FL,Tallahassee,Leon,Tallahassee,4032,114100,0,-0.002622378,0.036330609,-0.004496119,-0.024151027,2006-10,2006-Q4,152600,-0.252293578,2004-08
2/29/2016,63473,14216,NY,Buffalo,Erie,Buffalo,4033,154300,0.00259909,0.010478062,0.034875922,0.058903779,,2016-02,2016-Q1,154300,0,2016-02
